TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Name,Region,Signup_Date,Category,Price,Calculated_Revenue,Year,Month,Month_Name
10585,CUST-052,PROD-012,1/25/2023 8:00,6,0,2818.86,Customer_52,North,12/27/2020,Furniture,469.81,2818.86,2023,1,January
10586,CUST-027,PROD-008,1/25/2023 9:00,5,0.2,753.2,Customer_27,South,7/5/2020,Electronics,188.3,753.2,2023,1,January
10587,CUST-046,PROD-007,1/25/2023 10:00,8,0.1,1011.53,Customer_46,North,11/15/2020,Furniture,140.49,1011.528,2023,1,January
10588,CUST-099,PROD-013,1/25/2023 11:00,9,0,2312.46,Customer_99,East,11/21/2021,Clothing,256.94,2312.46,2023,1,January
10589,CUST-026,PROD-006,1/25/2023 12:00,9,0.2,825.55,Customer_26,West,6/28/2020,Electronics,114.66,825.552,2023,1,January
10590,CUST-027,PROD-018,1/25/2023 13:00,1,0.05,370.86,Customer_27,South,7/5/2020,Furniture,390.38,370.861,2023,1,January
10591,CUST-017,PROD-018,1/25/2023 14:00,2,0,780.76,Customer_17,East,4/26/2020,Furniture,390.38,780.76,2023,1,January
10592,CUST-082,PROD-005,1/25/2023 15:00,2,0,498.96,Customer_82,South,7/25/2021,Clothing,249.48,498.96,2023,1,January
10593,CUST-055,PROD-015,1/25/2023 16:00,7,0.1,1710.76,Customer_55,West,1/17/2021,Furniture,271.55,1710.765,2023,1,January
10594,CUST-051,PROD-017,1/25/2023 17:00,1,0,26.24,Customer_51,Midwest,12/20/2020,Electronics,26.24,26.24,2023,1,January
10595,CUST-076,PROD-005,1/25/2023 18:00,8,0.05,1896.05,Customer_76,East,6/13/2021,Clothing,249.48,1896.048,2023,1,January
10596,CUST-030,PROD-020,1/25/2023 19:00,1,0.05,130.51,Customer_30,West,7/26/2020,Electronics,137.38,130.511,2023,1,January
10597,CUST-063,PROD-010,1/25/2023 20:00,8,0.1,419.11,Customer_63,West,3/14/2021,Clothing,58.21,419.112,2023,1,January
10598,CUST-072,PROD-002,1/25/2023 21:00,1,0.05,374.98,Customer_72,South,5/16/2021,Clothing,394.72,374.984,2023,1,January
10599,CUST-067,PROD-008,1/25/2023 22:00,8,0.2,1205.12,Customer_67,Midwest,4/11/2021,Electronics,188.3,1205.12,2023,1,January
10600,CUST-999,PROD-006,1/25/2023 23:00,8,0.1,825.55,,,,Electronics,114.66,825.552,2023,1,January
10601,CUST-021,PROD-020,1/26/2023 0:00,3,0,412.14,Customer_21,West,5/24/2020,Electronics,137.38,412.14,2023,1,January
10602,CUST-067,PROD-009,1/26/2023 1:00,3,0.1,899.56,Customer_67,Midwest,4/11/2021,Furniture,333.17,899.559,2023,1,January
10603,CUST-059,PROD-017,1/26/2023 2:00,6,0.2,125.95,Customer_59,South,2/14/2021,Electronics,26.24,125.952,2023,1,January
10604,CUST-050,PROD-016,1/26/2023 3:00,7,0.1,2695.2,Customer_50,East,12/13/2020,Furniture,427.81,2695.203,2023,1,January
10605,CUST-048,PROD-008,1/26/2023 4:00,4,0.05,715.54,Customer_48,Midwest,11/29/2020,Electronics,188.3,715.54,2023,1,January
10606,CUST-079,PROD-001,1/26/2023 5:00,4,0.1,605.77,Customer_79,East,7/4/2021,Clothing,168.27,605.772,2023,1,January
10607,CUST-040,PROD-008,1/26/2023 6:00,4,0.1,677.88,Customer_40,North,10/4/2020,Electronics,188.3,677.88,2023,1,January
10608,CUST-062,PROD-015,1/26/2023 7:00,2,0.1,488.79,Customer_62,Midwest,3/7/2021,Furniture,271.55,488.79,2023,1,January
10609,CUST-072,PROD-012,1/26/2023 8:00,5,0.2,1879.24,Customer_72,South,5/16/2021,Furniture,469.81,1879.24,2023,1,January
10610,CUST-081,PROD-013,1/26/2023 9:00,1,0,256.94,Customer_81,North,7/18/2021,Clothing,256.94,256.94,2023,1,January
10611,CUST-085,PROD-012,1/26/2023 10:00,6,0,2818.86,Customer_85,West,8/15/2021,Furniture,469.81,2818.86,2023,1,January
10612,CUST-056,PROD-008,1/26/2023 11:00,6,0.2,903.84,Customer_56,East,1/24/2021,Electronics,188.3,903.84,2023,1,January
10613,CUST-027,PROD-009,1/26/2023 12:00,3,0.1,899.56,Customer_27,South,7/5/2020,Furniture,333.17,899.559,2023,1,January
10614,CUST-022,PROD-019,1/26/2023 13:00,7,0.1,1220.12,Customer_22,North,5/31/2020,Electronics,193.67,1220.121,2023,1,January
10615,CUST-084,PROD-012,1/26/2023 14:00,4,0.05,1785.28,Customer_84,East,8/8/2021,Furniture,469.81,1785.278,2023,1,January
10616,CUST-088,PROD-009,1/26/2023 15:00,9,0,2998.53,Customer_88,Midwest,9/5/2021,Furniture,333.17,2998.53,2023,1,January
10617,CUST-050,PROD-016,1/26/2023 16:00,3,0.2,1026.74,Customer_50,East,12/13/2020,Furniture,427.81,1026.744,2023,1,January
10618,CUST-012,PROD-010,1/26/2023 17:00,2,0.2,93.14,Customer_12,East,3/22/2020,Clothing,58.21,93.136,2023,1,January
10619,CUST-032,PROD-003,1/26/2023 18:00,6,0,956.16,Customer_32,Midwest,8/9/2020,Office,159.36,956.16,2023,1,January
10620,CUST-050,PROD-003,1/26/2023 19:00,7,0.1,1003.97,Customer_50,East,12/13/2020,Office,159.36,1003.968,2023,1,January
10621,CUST-006,PROD-001,1/26/2023 20:00,3,0,504.81,Customer_6,West,2/9/2020,Clothing,168.27,504.81,2023,1,January
10622,CUST-069,PROD-020,1/26/2023 21:00,7,0.2,769.33,Customer_69,South,4/25/2021,Electronics,137.38,769.328,2023,1,January
10623,CUST-097,PROD-009,1/26/2023 22:00,1,0.05,316.51,Customer_97,North,11/7/2021,Furniture,333.17,316.5115,2023,1,January
10624,CUST-078,PROD-009,1/26/2023 23:00,8,0.1,2398.82,Customer_78,North,6/27/2021,Furniture,333.17,2398.824,2023,1,January
10625,CUST-030,PROD-020,1/27/2023 0:00,9,0.2,989.14,Customer_30,West,7/26/2020,Electronics,137.38,989.136,2023,1,January
10626,CUST-022,PROD-010,1/24/2033 1:00,-4,0,-232.84,Customer_22,North,5/31/2020,Clothing,58.21,-232.84,2033,1,January
10627,CUST-031,PROD-008,1/27/2023 2:00,3,0,564.9,Customer_31,East,8/2/2020,Electronics,188.3,564.9,2023,1,January
10628,CUST-003,PROD-014,1/27/2023 3:00,5,0.2,758.76,Customer_3,East,1/19/2020,Office,189.69,758.76,2023,1,January
10629,CUST-047,PROD-010,1/27/2023 4:00,1,0.1,52.39,Customer_47,North,11/22/2020,Clothing,58.21,52.389,2023,1,January
10630,CUST-082,PROD-012,1/27/2023 5:00,2,0.1,845.66,Customer_82,South,7/25/2021,Furniture,469.81,845.658,2023,1,January
10631,CUST-021,PROD-008,1/27/2023 6:00,4,0.05,715.54,Customer_21,West,5/24/2020,Electronics,188.3,715.54,2023,1,January
10632,CUST-046,PROD-008,1/27/2023 7:00,4,0.05,715.54,Customer_46,North,11/15/2020,Electronics,188.3,715.54,2023,1,January
10633,CUST-090,PROD-011,1/27/2023 8:00,3,0.05,797.46,Customer_90,Midwest,9/19/2021,Clothing,279.81,797.4585,2023,1,January
10634,CUST-004,PROD-014,1/27/2023 9:00,1,0,189.69,Customer_4,South,1/26/2020,Office,189.69,189.69,2023,1,January
10635,CUST-017,PROD-005,1/27/2023 10:00,6,0.2,1197.5,Customer_17,East,4/26/2020,Clothing,249.48,1197.504,2023,1,January
10636,CUST-097,PROD-018,1/27/2023 11:00,4,0.05,1483.44,Customer_97,North,11/7/2021,Furniture,390.38,1483.444,2023,1,January
10637,CUST-019,PROD-009,1/27/2023 12:00,4,0.05,1266.05,Customer_19,South,5/10/2020,Furniture,333.17,1266.046,2023,1,January
10638,CUST-043,PROD-019,1/27/2023 13:00,3,0.2,464.81,Customer_43,Midwest,10/25/2020,Electronics,193.67,464.808,2023,1,January
10639,CUST-053,PROD-002,1/27/2023 14:00,6,0.1,2131.49,Customer_53,North,1/3/2021,Clothing,394.72,2131.488,2023,1,January
10640,CUST-093,PROD-007,1/27/2023 15:00,1,0.05,133.47,Customer_93,North,10/10/2021,Furniture,140.49,133.4655,2023,1,January
10641,CUST-068,PROD-012,1/27/2023 16:00,8,0.2,3006.78,Customer_68,North,4/18/2021,Furniture,469.81,3006.784,2023,1,January
10642,CUST-082,PROD-011,1/27/2023 17:00,4,0.1,,Customer_82,South,7/25/2021,Clothing,279.81,1007.316,2023,1,January
10643,CUST-037,PROD-015,1/27/2023 18:00,2,0.1,488.79,Customer_37,East,9/13/2020,Furniture,271.55,488.79,2023,1,January
10644,CUST-069,PROD-016,1/27/2023 19:00,7,0.05,2844.94,Customer_69,South,4/25/2021,Furniture,427.81,2844.9365,2023,1,January
10645,CUST-048,PROD-015,1/27/2023 20:00,9,0.1,2199.56,Customer_48,Midwest,11/29/2020,Furniture,271.55,2199.555,2023,1,January
10646,CUST-018,PROD-003,1/27/2023 21:00,8,0.1,1147.39,Customer_18,South,5/3/2020,Office,159.36,1147.392,2023,1,January
10647,CUST-045,PROD-008,1/27/2023 22:00,7,0,1318.1,Customer_45,East,11/8/2020,Electronics,188.3,1318.1,2023,1,January
10648,CUST-038,PROD-009,1/27/2023 23:00,6,0.2,1599.22,Customer_38,East,9/20/2020,Furniture,333.17,1599.216,2023,1,January
10649,CUST-057,PROD-017,1/28/2023 0:00,8,0.05,199.42,Customer_57,Midwest,1/31/2021,Electronics,26.24,199.424,2023,1,January
10650,CUST-090,PROD-004,1/28/2023 1:00,8,0.1,2415.82,Customer_90,Midwest,9/19/2021,Office,335.53,2415.816,2023,1,January
10651,CUST-018,PROD-018,1/28/2023 2:00,4,0.1,1405.37,Customer_18,South,5/3/2020,Furniture,390.38,1405.368,2023,1,January
10652,CUST-007,PROD-005,1/28/2023 3:00,7,0.1,1571.72,Customer_7,North,2/16/2020,Clothing,249.48,1571.724,2023,1,January
10653,CUST-999,PROD-020,1/28/2023 4:00,1,0.1,123.64,,,,Electronics,137.38,123.642,2023,1,January
10654,CUST-020,PROD-020,1/28/2023 5:00,3,0,412.14,Customer_20,Midwest,5/17/2020,Electronics,137.38,412.14,2023,1,January
10655,CUST-030,PROD-016,1/28/2023 6:00,4,0.05,1625.68,Customer_30,West,7/26/2020,Furniture,427.81,1625.678,2023,1,January
10656,CUST-071,PROD-004,1/28/2023 7:00,9,0,3019.77,Customer_71,Midwest,5/9/2021,Office,335.53,3019.77,2023,1,January
10657,CUST-092,PROD-020,1/28/2023 8:00,8,0.1,989.14,Customer_92,West,10/3/2021,Electronics,137.38,989.136,2023,1,January
10658,CUST-046,PROD-016,1/28/2023 9:00,7,0.2,2395.74,Customer_46,North,11/15/2020,Furniture,427.81,2395.736,2023,1,January
10659,CUST-007,PROD-016,1/28/2023 10:00,8,0.2,2737.98,Customer_7,North,2/16/2020,Furniture,427.81,2737.984,2023,1,January
10660,CUST-080,PROD-003,1/28/2023 11:00,9,0.1,1290.82,Customer_80,North,7/11/2021,Office,159.36,1290.816,2023,1,January
10661,CUST-080,PROD-016,1/28/2023 12:00,9,0.1,3465.26,Customer_80,North,7/11/2021,Furniture,427.81,3465.261,2023,1,January
10662,CUST-004,PROD-017,1/28/2023 13:00,5,0.05,124.64,Customer_4,South,1/26/2020,Electronics,26.24,124.64,2023,1,January
10663,CUST-057,PROD-001,1/28/2023 14:00,7,0.1,1060.1,Customer_57,Midwest,1/31/2021,Clothing,168.27,1060.101,2023,1,January
10664,CUST-023,PROD-012,1/28/2023 15:00,0,0.2,0,Customer_23,South,6/7/2020,Furniture,469.81,0,2023,1,January
10665,CUST-013,PROD-019,1/28/2023 16:00,5,0,968.35,Customer_13,South,3/29/2020,Electronics,193.67,968.35,2023,1,January
10666,CUST-059,PROD-006,1/28/2023 17:00,2,0.1,206.39,Customer_59,South,2/14/2021,Electronics,114.66,206.388,2023,1,January
10667,CUST-012,PROD-003,1/28/2023 18:00,4,0,637.44,Customer_12,East,3/22/2020,Office,159.36,637.44,2023,1,January
10668,CUST-047,PROD-001,1/28/2023 19:00,4,0,673.08,Customer_47,North,11/22/2020,Clothing,168.27,673.08,2023,1,January
10669,CUST-076,PROD-017,1/28/2023 20:00,5,0.2,104.96,Customer_76,East,6/13/2021,Electronics,26.24,104.96,2023,1,January
10670,CUST-048,PROD-005,1/28/2023 21:00,8,0,1995.84,Customer_48,Midwest,11/29/2020,Clothing,249.48,1995.84,2023,1,January
10671,CUST-016,PROD-009,1/28/2023 22:00,7,0.1,,Customer_16,South,4/19/2020,Furniture,333.17,2098.971,2023,1,January
10672,CUST-025,PROD-005,1/28/2023 23:00,4,0,997.92,Customer_25,East,6/21/2020,Clothing,249.48,997.92,2023,1,January
10673,CUST-035,PROD-016,1/29/2023 0:00,2,0.2,684.5,Customer_35,North,8/30/2020,Furniture,427.81,684.496,2023,1,January
10674,CUST-007,PROD-010,1/29/2023 1:00,7,0,407.47,Customer_7,North,2/16/2020,Clothing,58.21,407.47,2023,1,January
10675,CUST-053,PROD-006,1/29/2023 2:00,9,0.05,980.34,Customer_53,North,1/3/2021,Electronics,114.66,980.343,2023,1,January
10676,CUST-006,PROD-016,1/29/2023 3:00,2,0.2,684.5,Customer_6,West,2/9/2020,Furniture,427.81,684.496,2023,1,January
10677,CUST-031,PROD-016,1/29/2023 4:00,9,0.1,3465.26,Customer_31,East,8/2/2020,Furniture,427.81,3465.261,2023,1,January
10678,CUST-095,PROD-010,1/29/2023 5:00,7,0.1,366.72,Customer_95,Midwest,10/24/2021,Clothing,58.21,366.723,2023,1,January
10679,CUST-012,PROD-008,1/29/2023 6:00,1,0.05,178.88,Customer_12,East,3/22/2020,Electronics,188.3,178.885,2023,1,January
10680,CUST-079,PROD-016,1/29/2023 7:00,4,0,1711.24,Customer_79,East,7/4/2021,Furniture,427.81,1711.24,2023,1,January
10681,CUST-023,PROD-018,1/29/2023 8:00,7,0,2732.66,Customer_23,South,6/7/2020,Furniture,390.38,2732.66,2023,1,January
10682,CUST-011,PROD-013,1/29/2023 9:00,7,0.1,1618.72,Customer_11,West,3/15/2020,Clothing,256.94,1618.722,2023,1,January
10683,CUST-079,PROD-013,1/29/2023 10:00,5,0.1,1156.23,Customer_79,East,7/4/2021,Clothing,256.94,1156.23,2023,1,January
10684,CUST-042,PROD-020,1/29/2023 11:00,6,0.1,741.85,Customer_42,North,10/18/2020,Electronics,137.38,741.852,2023,1,January
10685,CUST-007,PROD-006,1/29/2023 12:00,9,0.05,980.34,Customer_7,North,2/16/2020,Electronics,114.66,980.343,2023,1,January
10686,CUST-028,PROD-020,1/29/2023 13:00,6,0.1,741.85,Customer_28,East,7/12/2020,Electronics,137.38,741.852,2023,1,January
10687,CUST-069,PROD-016,1/29/2023 14:00,9,0.2,,Customer_69,South,4/25/2021,Furniture,427.81,3080.232,2023,1,January
10688,CUST-059,PROD-004,1/29/2023 15:00,-4,0,-1342.12,Customer_59,South,2/14/2021,Office,335.53,-1342.12,2023,1,January
10689,CUST-091,PROD-001,1/29/2023 16:00,7,0.2,942.31,Customer_91,Midwest,9/26/2021,Clothing,168.27,942.312,2023,1,January
10690,CUST-058,PROD-001,1/29/2023 17:00,3,0.05,,Customer_58,East,2/7/2021,Clothing,168.27,479.5695,2023,1,January
10691,CUST-062,PROD-002,1/29/2023 18:00,8,0.05,2999.87,Customer_62,Midwest,3/7/2021,Clothing,394.72,2999.872,2023,1,January
10692,CUST-999,PROD-006,1/29/2023 19:00,8,0.1,825.55,,,,Electronics,114.66,825.552,2023,1,January
10693,CUST-028,PROD-020,1/29/2023 20:00,2,0.05,261.02,Customer_28,East,7/12/2020,Electronics,137.38,261.022,2023,1,January
10694,CUST-049,PROD-006,1/29/2023 21:00,5,0,,Customer_49,West,12/6/2020,Electronics,114.66,573.3,2023,1,January
10695,CUST-031,PROD-011,1/29/2023 22:00,2,0.2,447.7,Customer_31,East,8/2/2020,Clothing,279.81,447.696,2023,1,January
10696,CUST-016,PROD-019,1/29/2023 23:00,4,0.05,735.95,Customer_16,South,4/19/2020,Electronics,193.67,735.946,2023,1,January
10697,CUST-017,PROD-011,1/30/2023 0:00,2,0.05,531.64,Customer_17,East,4/26/2020,Clothing,279.81,531.639,2023,1,January
10698,CUST-999,PROD-002,1/30/2023 1:00,8,0,3157.76,,,,Clothing,394.72,3157.76,2023,1,January
10699,CUST-069,PROD-012,1/30/2023 2:00,6,0,2818.86,Customer_69,South,4/25/2021,Furniture,469.81,2818.86,2023,1,January
10700,CUST-038,PROD-004,1/30/2023 3:00,7,0,2348.71,Customer_38,East,9/20/2020,Office,335.53,2348.71,2023,1,January
10701,CUST-037,PROD-002,1/30/2023 4:00,9,0.05,3374.86,Customer_37,East,9/13/2020,Clothing,394.72,3374.856,2023,1,January
10702,CUST-096,PROD-010,1/30/2023 5:00,8,0.1,419.11,Customer_96,West,10/31/2021,Clothing,58.21,419.112,2023,1,January
10703,CUST-078,PROD-019,1/30/2023 6:00,6,0.2,929.62,Customer_78,North,6/27/2021,Electronics,193.67,929.616,2023,1,January
10704,CUST-089,PROD-002,1/30/2023 7:00,3,0.2,,Customer_89,Midwest,9/12/2021,Clothing,394.72,947.328,2023,1,January
10705,CUST-082,PROD-006,1/30/2023 8:00,8,0.1,825.55,Customer_82,South,7/25/2021,Electronics,114.66,825.552,2023,1,January
10706,CUST-015,PROD-010,1/30/2023 9:00,2,0.05,110.6,Customer_15,East,4/12/2020,Clothing,58.21,110.599,2023,1,January
10707,CUST-092,PROD-008,1/30/2023 10:00,3,0.1,508.41,Customer_92,West,10/3/2021,Electronics,188.3,508.41,2023,1,January
10708,CUST-013,PROD-017,1/30/2023 11:00,9,0.2,188.93,Customer_13,South,3/29/2020,Electronics,26.24,188.928,2023,1,January
10709,CUST-060,PROD-019,1/30/2023 12:00,7,0.2,1084.55,Customer_60,South,2/21/2021,Electronics,193.67,1084.552,2023,1,January
10710,CUST-086,PROD-016,1/30/2023 13:00,0,0.2,0,Customer_86,Midwest,8/22/2021,Furniture,427.81,0,2023,1,January
10711,CUST-031,PROD-012,1/30/2023 14:00,3,0.05,1338.96,Customer_31,East,8/2/2020,Furniture,469.81,1338.9585,2023,1,January
10712,CUST-096,PROD-004,1/30/2023 15:00,3,0.1,905.93,Customer_96,West,10/31/2021,Office,335.53,905.931,2023,1,January
10713,CUST-003,PROD-011,1/30/2023 16:00,3,0,839.43,Customer_3,East,1/19/2020,Clothing,279.81,839.43,2023,1,January
10714,CUST-013,PROD-006,1/30/2023 17:00,3,0.05,326.78,Customer_13,South,3/29/2020,Electronics,114.66,326.781,2023,1,January
10715,CUST-087,PROD-009,1/30/2023 18:00,4,0,1332.68,Customer_87,North,8/29/2021,Furniture,333.17,1332.68,2023,1,January
10716,CUST-063,PROD-008,1/30/2023 19:00,3,0.1,508.41,Customer_63,West,3/14/2021,Electronics,188.3,508.41,2023,1,January
10717,CUST-083,PROD-002,1/30/2023 20:00,2,0.05,,Customer_83,East,8/1/2021,Clothing,394.72,749.968,2023,1,January
10718,CUST-042,PROD-006,1/30/2023 21:00,8,0.1,825.55,Customer_42,North,10/18/2020,Electronics,114.66,825.552,2023,1,January
10719,CUST-012,PROD-009,1/30/2023 22:00,5,0.2,1332.68,Customer_12,East,3/22/2020,Furniture,333.17,1332.68,2023,1,January
10720,CUST-045,PROD-002,1/30/2023 23:00,3,0.1,1065.74,Customer_45,East,11/8/2020,Clothing,394.72,1065.744,2023,1,January
10721,CUST-030,PROD-020,1/31/2023 0:00,2,0.05,261.02,Customer_30,West,7/26/2020,Electronics,137.38,261.022,2023,1,January
10722,CUST-078,PROD-019,1/31/2023 1:00,8,0,1549.36,Customer_78,North,6/27/2021,Electronics,193.67,1549.36,2023,1,January
10723,CUST-036,PROD-010,1/31/2023 2:00,6,0,349.26,Customer_36,West,9/6/2020,Clothing,58.21,349.26,2023,1,January
10724,CUST-095,PROD-011,1/31/2023 3:00,4,0.1,1007.32,Customer_95,Midwest,10/24/2021,Clothing,279.81,1007.316,2023,1,January
10725,CUST-074,PROD-004,1/31/2023 4:00,3,0.2,805.27,Customer_74,South,5/30/2021,Office,335.53,805.272,2023,1,January
10726,CUST-097,PROD-017,1/31/2023 5:00,3,0.2,,Customer_97,North,11/7/2021,Electronics,26.24,62.976,2023,1,January
10727,CUST-999,PROD-005,1/31/2023 6:00,1,0.05,237.01,,,,Clothing,249.48,237.006,2023,1,January
10728,CUST-043,PROD-014,1/31/2023 7:00,3,0.05,540.62,Customer_43,Midwest,10/25/2020,Office,189.69,540.6165,2023,1,January
10729,CUST-010,PROD-019,1/31/2023 8:00,1,0.2,154.94,Customer_10,East,3/8/2020,Electronics,193.67,154.936,2023,1,January
10730,CUST-016,PROD-009,1/31/2023 9:00,8,0.05,2532.09,Customer_16,South,4/19/2020,Furniture,333.17,2532.092,2023,1,January
10731,CUST-071,PROD-002,1/31/2023 10:00,1,0,394.72,Customer_71,Midwest,5/9/2021,Clothing,394.72,394.72,2023,1,January
10732,CUST-006,PROD-012,1/31/2023 11:00,3,0,,Customer_6,West,2/9/2020,Furniture,469.81,1409.43,2023,1,January
10733,CUST-999,PROD-016,1/31/2023 12:00,9,0.1,3465.26,,,,Furniture,427.81,3465.261,2023,1,January
10734,CUST-097,PROD-019,1/31/2023 13:00,4,0.05,735.95,Customer_97,North,11/7/2021,Electronics,193.67,735.946,2023,1,January
10735,CUST-043,PROD-014,1/31/2023 14:00,7,0,1327.83,Customer_43,Midwest,10/25/2020,Office,189.69,1327.83,2023,1,January
10736,CUST-060,PROD-011,1/31/2023 15:00,4,0.2,895.39,Customer_60,South,2/21/2021,Clothing,279.81,895.392,2023,1,January
10737,CUST-024,PROD-018,1/31/2023 16:00,9,0.05,3337.75,Customer_24,South,6/14/2020,Furniture,390.38,3337.749,2023,1,January
10738,CUST-093,PROD-019,1/31/2023 17:00,4,0.05,735.95,Customer_93,North,10/10/2021,Electronics,193.67,735.946,2023,1,January
10739,CUST-090,PROD-009,1/31/2023 18:00,3,0,999.51,Customer_90,Midwest,9/19/2021,Furniture,333.17,999.51,2023,1,January
10740,CUST-056,PROD-015,1/31/2023 19:00,3,0.05,773.92,Customer_56,East,1/24/2021,Furniture,271.55,773.9175,2023,1,January
10741,CUST-035,PROD-005,1/31/2023 20:00,3,0.1,673.6,Customer_35,North,8/30/2020,Clothing,249.48,673.596,2023,1,January
10742,CUST-027,PROD-016,1/31/2023 21:00,7,0.2,2395.74,Customer_27,South,7/5/2020,Furniture,427.81,2395.736,2023,1,January
10743,CUST-087,PROD-001,1/31/2023 22:00,3,0.05,479.57,Customer_87,North,8/29/2021,Clothing,168.27,479.5695,2023,1,January
10744,CUST-066,PROD-018,1/31/2023 23:00,3,0.2,936.91,Customer_66,East,4/4/2021,Furniture,390.38,936.912,2023,1,January
10745,CUST-056,PROD-013,2/1/2023 0:00,5,0.2,1027.76,Customer_56,East,1/24/2021,Clothing,256.94,1027.76,2023,2,February
10746,CUST-029,PROD-006,2/1/2023 1:00,4,0.1,412.78,Customer_29,Midwest,7/19/2020,Electronics,114.66,412.776,2023,2,February
10747,CUST-026,PROD-011,2/1/2023 2:00,3,0,839.43,Customer_26,West,6/28/2020,Clothing,279.81,839.43,2023,2,February
10748,CUST-099,PROD-004,2/1/2023 3:00,4,0.1,1207.91,Customer_99,East,11/21/2021,Office,335.53,1207.908,2023,2,February
10749,CUST-039,PROD-006,2/1/2023 4:00,4,0.1,,Customer_39,South,9/27/2020,Electronics,114.66,412.776,2023,2,February
10750,CUST-004,PROD-011,2/1/2023 5:00,2,0.2,447.7,Customer_4,South,1/26/2020,Clothing,279.81,447.696,2023,2,February
10751,CUST-029,PROD-001,2/1/2023 6:00,7,0,1177.89,Customer_29,Midwest,7/19/2020,Clothing,168.27,1177.89,2023,2,February
10752,CUST-051,PROD-012,2/1/2023 7:00,6,0.2,2255.09,Customer_51,Midwest,12/20/2020,Furniture,469.81,2255.088,2023,2,February
10753,CUST-075,PROD-012,2/1/2023 8:00,0,0.2,,Customer_75,North,6/6/2021,Furniture,469.81,0,2023,2,February
10754,CUST-050,PROD-003,2/1/2023 9:00,4,0,637.44,Customer_50,East,12/13/2020,Office,159.36,637.44,2023,2,February
10755,CUST-048,PROD-018,2/1/2023 10:00,1,0.2,312.3,Customer_48,Midwest,11/29/2020,Furniture,390.38,312.304,2023,2,February
10756,CUST-002,PROD-012,2/1/2023 11:00,3,0.2,1127.54,Customer_2,South,1/12/2020,Furniture,469.81,1127.544,2023,2,February
10757,CUST-098,PROD-003,2/1/2023 12:00,-9,0,-1434.24,Customer_98,Midwest,11/14/2021,Office,159.36,-1434.24,2023,2,February
10758,CUST-024,PROD-002,2/1/2023 13:00,7,0.05,2624.89,Customer_24,South,6/14/2020,Clothing,394.72,2624.888,2023,2,February
10759,CUST-096,PROD-012,2/1/2023 14:00,1000,0.1,422829,Customer_96,West,10/31/2021,Furniture,469.81,422829,2023,2,February
10760,CUST-028,PROD-004,2/1/2023 15:00,1,0.1,301.98,Customer_28,East,7/12/2020,Office,335.53,301.977,2023,2,February
10761,CUST-038,PROD-005,2/1/2023 16:00,2,0,498.96,Customer_38,East,9/20/2020,Clothing,249.48,498.96,2023,2,February
10762,CUST-055,PROD-001,2/1/2023 17:00,2,0,336.54,Customer_55,West,1/17/2021,Clothing,168.27,336.54,2023,2,February
10763,CUST-062,PROD-006,2/1/2023 18:00,6,0.05,653.56,Customer_62,Midwest,3/7/2021,Electronics,114.66,653.562,2023,2,February
10764,CUST-082,PROD-020,2/1/2023 19:00,-6,0.2,-659.42,Customer_82,South,7/25/2021,Electronics,137.38,-659.424,2023,2,February
10765,CUST-999,PROD-017,2/1/2023 20:00,3,0.2,62.98,,,,Electronics,26.24,62.976,2023,2,February
10766,CUST-019,PROD-001,2/1/2023 21:00,2,0,336.54,Customer_19,South,5/10/2020,Clothing,168.27,336.54,2023,2,February
10767,CUST-051,PROD-016,2/1/2023 22:00,2,0.1,770.06,Customer_51,Midwest,12/20/2020,Furniture,427.81,770.058,2023,2,February
10768,CUST-086,PROD-008,2/1/2023 23:00,3,0.2,451.92,Customer_86,Midwest,8/22/2021,Electronics,188.3,451.92,2023,2,February
10769,CUST-009,PROD-016,2/2/2023 0:00,1,0.05,406.42,Customer_9,West,3/1/2020,Furniture,427.81,406.4195,2023,2,February
10770,CUST-064,PROD-008,2/2/2023 1:00,9,0.05,1609.96,Customer_64,North,3/21/2021,Electronics,188.3,1609.965,2023,2,February
10771,CUST-078,PROD-020,2/2/2023 2:00,5,0.2,,Customer_78,North,6/27/2021,Electronics,137.38,549.52,2023,2,February
10772,CUST-033,PROD-005,2/2/2023 3:00,6,0.05,1422.04,Customer_33,South,8/16/2020,Clothing,249.48,1422.036,2023,2,February
10773,CUST-010,PROD-017,2/2/2023 4:00,4,0.1,94.46,Customer_10,East,3/8/2020,Electronics,26.24,94.464,2023,2,February
10774,CUST-008,PROD-012,2/2/2023 4:00,9,0.1,3805.46,Customer_8,South,2/23/2020,Furniture,469.81,3805.461,2023,2,February
10775,CUST-053,PROD-006,2/2/2023 6:00,9,0.1,928.75,Customer_53,North,1/3/2021,Electronics,114.66,928.746,2023,2,February
10776,CUST-039,PROD-012,2/2/2023 7:00,8,0.1,3382.63,Customer_39,South,9/27/2020,Furniture,469.81,3382.632,2023,2,February
10777,CUST-052,PROD-001,2/2/2023 8:00,1,0.2,,Customer_52,North,12/27/2020,Clothing,168.27,134.616,2023,2,February
10778,CUST-016,PROD-005,2/2/2023 9:00,6,0.1,1347.19,Customer_16,South,4/19/2020,Clothing,249.48,1347.192,2023,2,February
10779,CUST-062,PROD-006,2/2/2023 10:00,2,0,229.32,Customer_62,Midwest,3/7/2021,Electronics,114.66,229.32,2023,2,February
