TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Name,Region,Signup_Date,Category,Price
10671,CUST-016,PROD-009,2023-01-28 22:00:00,7,0.1,,Customer_16,South,2020-04-19,Furniture,333.17
10672,CUST-025,PROD-005,2023-01-28 23:00:00,4,0.0,997.92,Customer_25,East,2020-06-21,Clothing,249.48
10673,CUST-035,PROD-016,2023-01-29 00:00:00,2,0.2,684.5,Customer_35,North,2020-08-30,Furniture,427.81
10674,CUST-007,PROD-010,2023-01-29 01:00:00,7,0.0,407.47,Customer_7,North,2020-02-16,Clothing,58.21
10675,CUST-053,PROD-006,2023-01-29 02:00:00,9,0.05,980.34,Customer_53,North,2021-01-03,Electronics,114.66
10676,CUST-006,PROD-016,2023-01-29 03:00:00,2,0.2,684.5,Customer_6,West,2020-02-09,Furniture,427.81
10677,CUST-031,PROD-016,2023-01-29 04:00:00,9,0.1,3465.26,Customer_31,East,2020-08-02,Furniture,427.81
10678,CUST-095,PROD-010,2023-01-29 05:00:00,7,0.1,366.72,Customer_95,Midwest,2021-10-24,Clothing,58.21
10679,CUST-012,PROD-008,2023-01-29 06:00:00,1,0.05,178.88,Customer_12,East,2020-03-22,Electronics,188.3
10680,CUST-079,PROD-016,2023-01-29 07:00:00,4,0.0,1711.24,Customer_79,East,2021-07-04,Furniture,427.81
10681,CUST-023,PROD-018,2023-01-29 08:00:00,7,0.0,2732.66,Customer_23,South,2020-06-07,Furniture,390.38
10682,CUST-011,PROD-013,2023-01-29 09:00:00,7,0.1,1618.72,Customer_11,West,2020-03-15,Clothing,256.94
10683,CUST-079,PROD-013,2023-01-29 10:00:00,5,0.1,1156.23,Customer_79,East,2021-07-04,Clothing,256.94
10684,CUST-042,PROD-020,2023-01-29 11:00:00,6,0.1,741.85,Customer_42,North,2020-10-18,Electronics,137.38
10685,CUST-007,PROD-006,2023-01-29 12:00:00,9,0.05,980.34,Customer_7,North,2020-02-16,Electronics,114.66
10686,CUST-028,PROD-020,2023-01-29 13:00:00,6,0.1,741.85,Customer_28,East,2020-07-12,Electronics,137.38
10687,CUST-069,PROD-016,2023-01-29 14:00:00,9,0.2,,Customer_69,South,2021-04-25,Furniture,427.81
10688,CUST-059,PROD-004,2023-01-29 15:00:00,-4,0.0,-1342.12,Customer_59,South,2021-02-14,Office,335.53
10689,CUST-091,PROD-001,2023-01-29 16:00:00,7,0.2,942.31,Customer_91,Midwest,2021-09-26,Clothing,168.27
10690,CUST-058,PROD-001,2023-01-29 17:00:00,3,0.05,,Customer_58,East,2021-02-07,Clothing,168.27
10691,CUST-062,PROD-002,2023-01-29 18:00:00,8,0.05,2999.87,Customer_62,Midwest,2021-03-07,Clothing,394.72
10692,CUST-999,PROD-006,2023-01-29 19:00:00,8,0.1,825.55,,,,Electronics,114.66
10693,CUST-028,PROD-020,2023-01-29 20:00:00,2,0.05,261.02,Customer_28,East,2020-07-12,Electronics,137.38
10694,CUST-049,PROD-006,2023-01-29 21:00:00,5,0.0,,Customer_49,West,2020-12-06,Electronics,114.66
10695,CUST-031,PROD-011,2023-01-29 22:00:00,2,0.2,447.7,Customer_31,East,2020-08-02,Clothing,279.81
10696,CUST-016,PROD-019,2023-01-29 23:00:00,4,0.05,735.95,Customer_16,South,2020-04-19,Electronics,193.67
10697,CUST-017,PROD-011,2023-01-30 00:00:00,2,0.05,531.64,Customer_17,East,2020-04-26,Clothing,279.81
10698,CUST-999,PROD-002,2023-01-30 01:00:00,8,0.0,3157.76,,,,Clothing,394.72
10699,CUST-069,PROD-012,2023-01-30 02:00:00,6,0.0,2818.86,Customer_69,South,2021-04-25,Furniture,469.81
10700,CUST-038,PROD-004,2023-01-30 03:00:00,7,0.0,2348.71,Customer_38,East,2020-09-20,Office,335.53
10701,CUST-037,PROD-002,2023-01-30 04:00:00,9,0.05,3374.86,Customer_37,East,2020-09-13,Clothing,394.72
10702,CUST-096,PROD-010,2023-01-30 05:00:00,8,0.1,419.11,Customer_96,West,2021-10-31,Clothing,58.21
10703,CUST-078,PROD-019,2023-01-30 06:00:00,6,0.2,929.62,Customer_78,North,2021-06-27,Electronics,193.67
10704,CUST-089,PROD-002,2023-01-30 07:00:00,3,0.2,,Customer_89,Midwest,2021-09-12,Clothing,394.72
10705,CUST-082,PROD-006,2023-01-30 08:00:00,8,0.1,825.55,Customer_82,South,2021-07-25,Electronics,114.66
10706,CUST-015,PROD-010,2023-01-30 09:00:00,2,0.05,110.6,Customer_15,East,2020-04-12,Clothing,58.21
10707,CUST-092,PROD-008,2023-01-30 10:00:00,3,0.1,508.41,Customer_92,West,2021-10-03,Electronics,188.3
10708,CUST-013,PROD-017,2023-01-30 11:00:00,9,0.2,188.93,Customer_13,South,2020-03-29,Electronics,26.24
10709,CUST-060,PROD-019,2023-01-30 12:00:00,7,0.2,1084.55,Customer_60,South,2021-02-21,Electronics,193.67
10710,CUST-086,PROD-016,2023-01-30 13:00:00,0,0.2,0.0,Customer_86,Midwest,2021-08-22,Furniture,427.81
10711,CUST-031,PROD-012,2023-01-30 14:00:00,3,0.05,1338.96,Customer_31,East,2020-08-02,Furniture,469.81
10712,CUST-096,PROD-004,2023-01-30 15:00:00,3,0.1,905.93,Customer_96,West,2021-10-31,Office,335.53
10713,CUST-003,PROD-011,2023-01-30 16:00:00,3,0.0,839.43,Customer_3,East,2020-01-19,Clothing,279.81
10714,CUST-013,PROD-006,2023-01-30 17:00:00,3,0.05,326.78,Customer_13,South,2020-03-29,Electronics,114.66
10715,CUST-087,PROD-009,2023-01-30 18:00:00,4,0.0,1332.68,Customer_87,North,2021-08-29,Furniture,333.17
10716,CUST-063,PROD-008,2023-01-30 19:00:00,3,0.1,508.41,Customer_63,West,2021-03-14,Electronics,188.3
10717,CUST-083,PROD-002,2023-01-30 20:00:00,2,0.05,,Customer_83,East,2021-08-01,Clothing,394.72
10718,CUST-042,PROD-006,2023-01-30 21:00:00,8,0.1,825.55,Customer_42,North,2020-10-18,Electronics,114.66
10719,CUST-012,PROD-009,2023-01-30 22:00:00,5,0.2,1332.68,Customer_12,East,2020-03-22,Furniture,333.17
10720,CUST-045,PROD-002,2023-01-30 23:00:00,3,0.1,1065.74,Customer_45,East,2020-11-08,Clothing,394.72
10721,CUST-030,PROD-020,2023-01-31 00:00:00,2,0.05,261.02,Customer_30,West,2020-07-26,Electronics,137.38
10722,CUST-078,PROD-019,2023-01-31 01:00:00,8,0.0,1549.36,Customer_78,North,2021-06-27,Electronics,193.67
10723,CUST-036,PROD-010,2023-01-31 02:00:00,6,0.0,349.26,Customer_36,West,2020-09-06,Clothing,58.21
10724,CUST-095,PROD-011,2023-01-31 03:00:00,4,0.1,1007.32,Customer_95,Midwest,2021-10-24,Clothing,279.81
10725,CUST-074,PROD-004,2023-01-31 04:00:00,3,0.2,805.27,Customer_74,South,2021-05-30,Office,335.53
10726,CUST-097,PROD-017,2023-01-31 05:00:00,3,0.2,,Customer_97,North,2021-11-07,Electronics,26.24
10727,CUST-999,PROD-005,2023-01-31 06:00:00,1,0.05,237.01,,,,Clothing,249.48
10728,CUST-043,PROD-014,2023-01-31 07:00:00,3,0.05,540.62,Customer_43,Midwest,2020-10-25,Office,189.69
10729,CUST-010,PROD-019,2023-01-31 08:00:00,1,0.2,154.94,Customer_10,East,2020-03-08,Electronics,193.67
10730,CUST-016,PROD-009,2023-01-31 09:00:00,8,0.05,2532.09,Customer_16,South,2020-04-19,Furniture,333.17
10731,CUST-071,PROD-002,2023-01-31 10:00:00,1,0.0,394.72,Customer_71,Midwest,2021-05-09,Clothing,394.72
10732,CUST-006,PROD-012,2023-01-31 11:00:00,3,0.0,,Customer_6,West,2020-02-09,Furniture,469.81
10733,CUST-999,PROD-016,2023-01-31 12:00:00,9,0.1,3465.26,,,,Furniture,427.81
10734,CUST-097,PROD-019,2023-01-31 13:00:00,4,0.05,735.95,Customer_97,North,2021-11-07,Electronics,193.67
10735,CUST-043,PROD-014,2023-01-31 14:00:00,7,0.0,1327.83,Customer_43,Midwest,2020-10-25,Office,189.69
10736,CUST-060,PROD-011,2023-01-31 15:00:00,4,0.2,895.39,Customer_60,South,2021-02-21,Clothing,279.81
10737,CUST-024,PROD-018,2023-01-31 16:00:00,9,0.05,3337.75,Customer_24,South,2020-06-14,Furniture,390.38
10738,CUST-093,PROD-019,2023-01-31 17:00:00,4,0.05,735.95,Customer_93,North,2021-10-10,Electronics,193.67
10739,CUST-090,PROD-009,2023-01-31 18:00:00,3,0.0,999.51,Customer_90,Midwest,2021-09-19,Furniture,333.17
10740,CUST-056,PROD-015,2023-01-31 19:00:00,3,0.05,773.92,Customer_56,East,2021-01-24,Furniture,271.55
10741,CUST-035,PROD-005,2023-01-31 20:00:00,3,0.1,673.6,Customer_35,North,2020-08-30,Clothing,249.48
10742,CUST-027,PROD-016,2023-01-31 21:00:00,7,0.2,2395.74,Customer_27,South,2020-07-05,Furniture,427.81
10743,CUST-087,PROD-001,2023-01-31 22:00:00,3,0.05,479.57,Customer_87,North,2021-08-29,Clothing,168.27
10744,CUST-066,PROD-018,2023-01-31 23:00:00,3,0.2,936.91,Customer_66,East,2021-04-04,Furniture,390.38
10745,CUST-056,PROD-013,2023-02-01 00:00:00,5,0.2,1027.76,Customer_56,East,2021-01-24,Clothing,256.94
10746,CUST-029,PROD-006,2023-02-01 01:00:00,4,0.1,412.78,Customer_29,Midwest,2020-07-19,Electronics,114.66
10747,CUST-026,PROD-011,2023-02-01 02:00:00,3,0.0,839.43,Customer_26,West,2020-06-28,Clothing,279.81
10748,CUST-099,PROD-004,2023-02-01 03:00:00,4,0.1,1207.91,Customer_99,East,2021-11-21,Office,335.53
10749,CUST-039,PROD-006,2023-02-01 04:00:00,4,0.1,,Customer_39,South,2020-09-27,Electronics,114.66
10750,CUST-004,PROD-011,2023-02-01 05:00:00,2,0.2,447.7,Customer_4,South,2020-01-26,Clothing,279.81
10751,CUST-029,PROD-001,2023-02-01 06:00:00,7,0.0,1177.89,Customer_29,Midwest,2020-07-19,Clothing,168.27
10752,CUST-051,PROD-012,2023-02-01 07:00:00,6,0.2,2255.09,Customer_51,Midwest,2020-12-20,Furniture,469.81
10753,CUST-075,PROD-012,2023-02-01 08:00:00,0,0.2,,Customer_75,North,2021-06-06,Furniture,469.81
10754,CUST-050,PROD-003,2023-02-01 09:00:00,4,0.0,637.44,Customer_50,East,2020-12-13,Office,159.36
10755,CUST-048,PROD-018,2023-02-01 10:00:00,1,0.2,312.3,Customer_48,Midwest,2020-11-29,Furniture,390.38
10756,CUST-002,PROD-012,2023-02-01 11:00:00,3,0.2,1127.54,Customer_2,South,2020-01-12,Furniture,469.81
10757,CUST-098,PROD-003,2023-02-01 12:00:00,-9,0.0,-1434.24,Customer_98,Midwest,2021-11-14,Office,159.36
10758,CUST-024,PROD-002,2023-02-01 13:00:00,7,0.05,2624.89,Customer_24,South,2020-06-14,Clothing,394.72
10759,CUST-096,PROD-012,2023-02-01 14:00:00,1000,0.1,422829.0,Customer_96,West,2021-10-31,Furniture,469.81
10760,CUST-028,PROD-004,2023-02-01 15:00:00,1,0.1,301.98,Customer_28,East,2020-07-12,Office,335.53
10761,CUST-038,PROD-005,2023-02-01 16:00:00,2,0.0,498.96,Customer_38,East,2020-09-20,Clothing,249.48
10762,CUST-055,PROD-001,2023-02-01 17:00:00,2,0.0,336.54,Customer_55,West,2021-01-17,Clothing,168.27
10763,CUST-062,PROD-006,2023-02-01 18:00:00,6,0.05,653.56,Customer_62,Midwest,2021-03-07,Electronics,114.66
10764,CUST-082,PROD-020,2023-02-01 19:00:00,-6,0.2,-659.42,Customer_82,South,2021-07-25,Electronics,137.38
10765,CUST-999,PROD-017,2023-02-01 20:00:00,3,0.2,62.98,,,,Electronics,26.24
10766,CUST-019,PROD-001,2023-02-01 21:00:00,2,0.0,336.54,Customer_19,South,2020-05-10,Clothing,168.27
10767,CUST-051,PROD-016,2023-02-01 22:00:00,2,0.1,770.06,Customer_51,Midwest,2020-12-20,Furniture,427.81
10768,CUST-086,PROD-008,2023-02-01 23:00:00,3,0.2,451.92,Customer_86,Midwest,2021-08-22,Electronics,188.3
10769,CUST-009,PROD-016,2023-02-02 00:00:00,1,0.05,406.42,Customer_9,West,2020-03-01,Furniture,427.81
10770,CUST-064,PROD-008,2023-02-02 01:00:00,9,0.05,1609.96,Customer_64,North,2021-03-21,Electronics,188.3
10771,CUST-078,PROD-020,2023-02-02 02:00:00,5,0.2,,Customer_78,North,2021-06-27,Electronics,137.38
10772,CUST-033,PROD-005,2023-02-02 03:00:00,6,0.05,1422.04,Customer_33,South,2020-08-16,Clothing,249.48
10773,CUST-010,PROD-017,2023-02-02 04:00:00,4,0.1,94.46,Customer_10,East,2020-03-08,Electronics,26.24
10774,CUST-008,PROD-012,2023-02-02 04:00:00,9,0.1,3805.46,Customer_8,South,2020-02-23,Furniture,469.81
10775,CUST-053,PROD-006,2023-02-02 06:00:00,9,0.1,928.75,Customer_53,North,2021-01-03,Electronics,114.66
10776,CUST-039,PROD-012,2023-02-02 07:00:00,8,0.1,3382.63,Customer_39,South,2020-09-27,Furniture,469.81
10777,CUST-052,PROD-001,2023-02-02 08:00:00,1,0.2,,Customer_52,North,2020-12-27,Clothing,168.27
10778,CUST-016,PROD-005,2023-02-02 09:00:00,6,0.1,1347.19,Customer_16,South,2020-04-19,Clothing,249.48
10779,CUST-062,PROD-006,2023-02-02 10:00:00,2,0.0,229.32,Customer_62,Midwest,2021-03-07,Electronics,114.66
10780,CUST-097,PROD-008,2023-02-02 11:00:00,8,0.2,1205.12,Customer_97,North,2021-11-07,Electronics,188.3
10781,CUST-043,PROD-003,2023-02-02 12:00:00,2,0.2,254.98,Customer_43,Midwest,2020-10-25,Office,159.36
10782,CUST-014,PROD-004,2023-02-02 13:00:00,6,0.2,1610.54,Customer_14,North,2020-04-05,Office,335.53
10783,CUST-049,PROD-002,2023-02-02 14:00:00,5,0.0,1973.6,Customer_49,West,2020-12-06,Clothing,394.72
10784,CUST-999,PROD-001,2023-02-02 15:00:00,5,0.1,757.22,,,,Clothing,168.27
10785,CUST-097,PROD-019,2023-02-02 16:00:00,8,0.05,1471.89,Customer_97,North,2021-11-07,Electronics,193.67
10786,CUST-081,PROD-019,2033-01-30 17:00:00,4,0.1,697.21,Customer_81,North,2021-07-18,Electronics,193.67
10787,CUST-083,PROD-010,2023-02-02 18:00:00,4,0.05,221.2,Customer_83,East,2021-08-01,Clothing,58.21
10788,CUST-033,PROD-017,2023-02-02 19:00:00,7,0.05,,Customer_33,South,2020-08-16,Electronics,26.24
10789,CUST-057,PROD-017,2023-02-02 19:00:00,8,0.1,188.93,Customer_57,Midwest,2021-01-31,Electronics,26.24
10790,CUST-089,PROD-019,2023-02-02 21:00:00,2,0.05,367.97,Customer_89,Midwest,2021-09-12,Electronics,193.67
10791,CUST-040,PROD-018,2023-02-02 22:00:00,3,0.0,1171.14,Customer_40,North,2020-10-04,Furniture,390.38
10792,CUST-013,PROD-018,2023-02-02 23:00:00,8,0.05,2966.89,Customer_13,South,2020-03-29,Furniture,390.38
10793,CUST-020,PROD-010,2023-02-03 00:00:00,3,0.05,,Customer_20,Midwest,2020-05-17,Clothing,58.21
10794,CUST-083,PROD-003,2023-02-03 01:00:00,4,0.0,637.44,Customer_83,East,2021-08-01,Office,159.36
10795,CUST-057,PROD-020,2023-02-03 02:00:00,2,0.2,219.81,Customer_57,Midwest,2021-01-31,Electronics,137.38
10796,CUST-021,PROD-020,2023-02-03 03:00:00,9,0.2,989.14,Customer_21,West,2020-05-24,Electronics,137.38
10797,CUST-061,PROD-005,2023-02-03 04:00:00,3,0.2,598.75,Customer_61,East,2021-02-28,Clothing,249.48
10798,CUST-096,PROD-003,2023-02-03 05:00:00,4,0.0,637.44,Customer_96,West,2021-10-31,Office,159.36
10799,CUST-024,PROD-018,2023-02-03 06:00:00,2,0.1,702.68,Customer_24,South,2020-06-14,Furniture,390.38
10800,CUST-058,PROD-015,2023-02-03 07:00:00,4,0.0,,Customer_58,East,2021-02-07,Furniture,271.55
10801,CUST-092,PROD-001,2023-02-03 08:00:00,6,0.0,1009.62,Customer_92,West,2021-10-03,Clothing,168.27
10802,CUST-999,PROD-001,2023-02-03 09:00:00,4,0.2,538.46,,,,Clothing,168.27
10803,CUST-021,PROD-013,2023-02-03 10:00:00,9,0.05,,Customer_21,West,2020-05-24,Clothing,256.94
10804,CUST-041,PROD-009,2023-02-03 11:00:00,9,0.1,2698.68,Customer_41,Midwest,2020-10-11,Furniture,333.17
10805,CUST-099,PROD-006,2023-02-03 12:00:00,2,0.2,183.46,Customer_99,East,2021-11-21,Electronics,114.66
10806,CUST-082,PROD-002,2023-02-03 13:00:00,1,0.05,374.98,Customer_82,South,2021-07-25,Clothing,394.72
10807,CUST-053,PROD-015,2023-02-03 14:00:00,6,0.0,1629.3,Customer_53,North,2021-01-03,Furniture,271.55
10808,CUST-091,PROD-016,2023-02-03 15:00:00,8,0.05,3251.36,Customer_91,Midwest,2021-09-26,Furniture,427.81
10809,CUST-054,PROD-020,2023-02-03 16:00:00,4,0.0,549.52,Customer_54,North,2021-01-10,Electronics,137.38
10810,CUST-034,PROD-013,2023-02-03 17:00:00,7,0.2,1438.86,Customer_34,South,2020-08-23,Clothing,256.94
10811,CUST-081,PROD-008,2023-02-03 18:00:00,5,0.0,941.5,Customer_81,North,2021-07-18,Electronics,188.3
10812,CUST-049,PROD-009,2023-02-03 19:00:00,4,0.0,1332.68,Customer_49,West,2020-12-06,Furniture,333.17
10813,CUST-012,PROD-019,2023-02-03 20:00:00,5,0.1,871.52,Customer_12,East,2020-03-22,Electronics,193.67
10814,CUST-079,PROD-005,2023-02-03 21:00:00,3,0.05,711.02,Customer_79,East,2021-07-04,Clothing,249.48
10815,CUST-094,PROD-006,2023-02-03 22:00:00,9,0.2,825.55,Customer_94,North,2021-10-17,Electronics,114.66
10816,CUST-016,PROD-018,2023-02-03 23:00:00,1,0.05,370.86,Customer_16,South,2020-04-19,Furniture,390.38
10817,CUST-082,PROD-020,2023-02-04 00:00:00,7,0.2,769.33,Customer_82,South,2021-07-25,Electronics,137.38
10818,CUST-064,PROD-018,2023-02-04 01:00:00,1000,0.1,351342.0,Customer_64,North,2021-03-21,Furniture,390.38
10819,CUST-076,PROD-015,2023-02-04 02:00:00,6,0.0,1629.3,Customer_76,East,2021-06-13,Furniture,271.55
10820,CUST-038,PROD-013,2023-02-04 03:00:00,4,0.0,1027.76,Customer_38,East,2020-09-20,Clothing,256.94
10821,CUST-999,PROD-006,2023-02-04 04:00:00,5,0.1,,,,,Electronics,114.66
10822,CUST-036,PROD-001,2023-02-04 05:00:00,5,0.05,799.28,Customer_36,West,2020-09-06,Clothing,168.27
10823,CUST-099,PROD-001,2023-02-04 06:00:00,8,0.2,1076.93,Customer_99,East,2021-11-21,Clothing,168.27
10824,CUST-054,PROD-011,2023-02-04 07:00:00,5,0.2,,Customer_54,North,2021-01-10,Clothing,279.81
10825,CUST-013,PROD-001,2023-02-04 08:00:00,8,0.1,1211.54,Customer_13,South,2020-03-29,Clothing,168.27
10826,CUST-090,PROD-007,2023-02-04 09:00:00,1,0.2,112.39,Customer_90,Midwest,2021-09-19,Furniture,140.49
10827,CUST-070,PROD-002,2023-02-04 10:00:00,3,0.1,1065.74,Customer_70,East,2021-05-02,Clothing,394.72
10828,CUST-035,PROD-007,2023-02-04 11:00:00,8,0.0,1123.92,Customer_35,North,2020-08-30,Furniture,140.49
10829,CUST-055,PROD-012,2023-02-04 12:00:00,3,0.1,1268.49,Customer_55,West,2021-01-17,Furniture,469.81
10830,CUST-075,PROD-016,2023-02-04 13:00:00,3,0.2,1026.74,Customer_75,North,2021-06-06,Furniture,427.81
10831,CUST-029,PROD-003,2023-02-04 14:00:00,3,0.1,430.27,Customer_29,Midwest,2020-07-19,Office,159.36
10832,CUST-065,PROD-003,2023-02-04 15:00:00,2,0.2,254.98,Customer_65,South,2021-03-28,Office,159.36
10833,CUST-066,PROD-004,2023-02-04 16:00:00,1,0.0,335.53,Customer_66,East,2021-04-04,Office,335.53
10834,CUST-057,PROD-003,2023-02-04 17:00:00,7,0.1,1003.97,Customer_57,Midwest,2021-01-31,Office,159.36
10835,CUST-042,PROD-006,2023-02-04 18:00:00,9,0.0,1031.94,Customer_42,North,2020-10-18,Electronics,114.66
10836,CUST-042,PROD-002,2023-02-04 19:00:00,7,0.05,2624.89,Customer_42,North,2020-10-18,Clothing,394.72
10837,CUST-065,PROD-016,2023-02-04 20:00:00,7,0.1,2695.2,Customer_65,South,2021-03-28,Furniture,427.81
10838,CUST-054,PROD-005,2023-02-04 21:00:00,6,0.05,1422.04,Customer_54,North,2021-01-10,Clothing,249.48
10839,CUST-043,PROD-010,2023-02-04 22:00:00,9,0.1,471.5,Customer_43,Midwest,2020-10-25,Clothing,58.21
10840,CUST-064,PROD-014,2023-02-04 23:00:00,2,0.2,303.5,Customer_64,North,2021-03-21,Office,189.69
10841,CUST-052,PROD-003,2023-02-05 00:00:00,9,0.0,1434.24,Customer_52,North,2020-12-27,Office,159.36
10842,CUST-028,PROD-014,2023-02-05 01:00:00,6,0.2,910.51,Customer_28,East,2020-07-12,Office,189.69
10843,CUST-088,PROD-020,2023-02-05 02:00:00,5,0.2,549.52,Customer_88,Midwest,2021-09-05,Electronics,137.38
10844,CUST-032,PROD-016,2023-02-05 03:00:00,2,0.2,684.5,Customer_32,Midwest,2020-08-09,Furniture,427.81
10845,CUST-057,PROD-006,2023-02-05 04:00:00,8,0.05,871.42,Customer_57,Midwest,2021-01-31,Electronics,114.66
10846,CUST-041,PROD-002,2023-02-05 05:00:00,9,0.1,3197.23,Customer_41,Midwest,2020-10-11,Clothing,394.72
10847,CUST-083,PROD-003,2023-02-05 06:00:00,1,0.2,127.49,Customer_83,East,2021-08-01,Office,159.36
10848,CUST-049,PROD-006,2023-02-05 07:00:00,1,0.2,91.73,Customer_49,West,2020-12-06,Electronics,114.66
10849,CUST-016,PROD-003,2023-02-05 08:00:00,4,0.2,509.95,Customer_16,South,2020-04-19,Office,159.36
10850,CUST-003,PROD-006,2023-02-05 09:00:00,1,0.1,103.19,Customer_3,East,2020-01-19,Electronics,114.66
10851,CUST-067,PROD-012,2023-02-05 10:00:00,0,0.05,0.0,Customer_67,Midwest,2021-04-11,Furniture,469.81
10852,CUST-045,PROD-002,2023-02-05 11:00:00,3,0.1,1065.74,Customer_45,East,2020-11-08,Clothing,394.72
10853,CUST-038,PROD-005,2023-02-05 12:00:00,9,0.2,1796.26,Customer_38,East,2020-09-20,Clothing,249.48
10854,CUST-027,PROD-012,2023-02-05 13:00:00,5,0.2,1879.24,Customer_27,South,2020-07-05,Furniture,469.81
10855,CUST-069,PROD-019,2023-02-05 14:00:00,3,0.1,522.91,Customer_69,South,2021-04-25,Electronics,193.67
10856,CUST-010,PROD-008,2023-02-05 15:00:00,2,0.0,376.6,Customer_10,East,2020-03-08,Electronics,188.3
10857,CUST-070,PROD-009,2023-02-05 16:00:00,2,0.0,666.34,Customer_70,East,2021-05-02,Furniture,333.17
10858,CUST-097,PROD-007,2023-02-05 17:00:00,9,0.1,1137.97,Customer_97,North,2021-11-07,Furniture,140.49
10859,CUST-053,PROD-020,2023-02-05 18:00:00,4,0.1,494.57,Customer_53,North,2021-01-03,Electronics,137.38
10860,CUST-006,PROD-003,2023-02-05 19:00:00,9,0.0,1434.24,Customer_6,West,2020-02-09,Office,159.36
10861,CUST-062,PROD-014,2023-02-05 20:00:00,2,0.2,303.5,Customer_62,Midwest,2021-03-07,Office,189.69
10862,CUST-027,PROD-013,2023-02-05 21:00:00,5,0.1,1156.23,Customer_27,South,2020-07-05,Clothing,256.94
10863,CUST-014,PROD-018,2023-02-05 22:00:00,5,0.2,1561.52,Customer_14,North,2020-04-05,Furniture,390.38
10864,CUST-032,PROD-007,2023-02-05 23:00:00,6,0.1,758.65,Customer_32,Midwest,2020-08-09,Furniture,140.49
10865,CUST-069,PROD-018,2023-02-06 00:00:00,4,0.05,1483.44,Customer_69,South,2021-04-25,Furniture,390.38
10866,CUST-013,PROD-008,2023-02-06 01:00:00,2,0.1,338.94,Customer_13,South,2020-03-29,Electronics,188.3
10867,CUST-065,PROD-010,2023-02-06 02:00:00,4,0.1,209.56,Customer_65,South,2021-03-28,Clothing,58.21
10868,CUST-078,PROD-004,2023-02-06 03:00:00,4,0.2,1073.7,Customer_78,North,2021-06-27,Office,335.53
10869,CUST-007,PROD-020,2023-02-06 04:00:00,8,0.0,1099.04,Customer_7,North,2020-02-16,Electronics,137.38
10870,CUST-048,PROD-013,2023-02-06 05:00:00,4,0.1,924.98,Customer_48,Midwest,2020-11-29,Clothing,256.94
10871,CUST-089,PROD-012,2023-02-06 06:00:00,2,0.1,845.66,Customer_89,Midwest,2021-09-12,Furniture,469.81
10872,CUST-012,PROD-011,2023-02-06 07:00:00,7,0.0,1958.67,Customer_12,East,2020-03-22,Clothing,279.81
10873,CUST-021,PROD-007,2023-02-06 08:00:00,1,0.2,112.39,Customer_21,West,2020-05-24,Furniture,140.49
10874,CUST-063,PROD-019,2023-02-06 09:00:00,2,0.0,,Customer_63,West,2021-03-14,Electronics,193.67
10875,CUST-065,PROD-019,2023-02-06 10:00:00,1,0.0,193.67,Customer_65,South,2021-03-28,Electronics,193.67
10876,CUST-030,PROD-020,2023-02-06 11:00:00,3,0.0,412.14,Customer_30,West,2020-07-26,Electronics,137.38
10877,CUST-055,PROD-012,2023-02-06 12:00:00,2,0.05,892.64,Customer_55,West,2021-01-17,Furniture,469.81
10878,CUST-036,PROD-009,2023-02-06 13:00:00,2,0.05,,Customer_36,West,2020-09-06,Furniture,333.17
10879,CUST-093,PROD-002,2023-02-06 14:00:00,4,0.2,,Customer_93,North,2021-10-10,Clothing,394.72
10880,CUST-098,PROD-003,2023-02-06 15:00:00,5,0.0,796.8,Customer_98,Midwest,2021-11-14,Office,159.36
10881,CUST-005,PROD-005,2023-02-06 16:00:00,1,0.05,237.01,Customer_5,West,2020-02-02,Clothing,249.48
10882,CUST-055,PROD-009,2023-02-06 17:00:00,2,0.05,633.02,Customer_55,West,2021-01-17,Furniture,333.17
10883,CUST-081,PROD-018,2023-02-06 18:00:00,3,0.05,,Customer_81,North,2021-07-18,Furniture,390.38
10884,CUST-031,PROD-001,2023-02-06 19:00:00,8,0.2,1076.93,Customer_31,East,2020-08-02,Clothing,168.27
10885,CUST-054,PROD-020,2023-02-06 20:00:00,2,0.05,,Customer_54,North,2021-01-10,Electronics,137.38
10886,CUST-099,PROD-015,2023-02-06 21:00:00,8,0.05,2063.78,Customer_99,East,2021-11-21,Furniture,271.55
10887,CUST-099,PROD-011,2023-02-06 22:00:00,4,0.0,1119.24,Customer_99,East,2021-11-21,Clothing,279.81
10888,CUST-088,PROD-008,2023-02-06 23:00:00,9,0.1,1525.23,Customer_88,Midwest,2021-09-05,Electronics,188.3
10889,CUST-083,PROD-005,2023-02-07 00:00:00,8,0.1,1796.26,Customer_83,East,2021-08-01,Clothing,249.48
10890,CUST-042,PROD-016,2023-02-07 01:00:00,4,0.0,1711.24,Customer_42,North,2020-10-18,Furniture,427.81
10891,CUST-037,PROD-020,2023-02-07 02:00:00,6,0.2,659.42,Customer_37,East,2020-09-13,Electronics,137.38
10892,CUST-082,PROD-016,2023-02-07 03:00:00,1,0.0,427.81,Customer_82,South,2021-07-25,Furniture,427.81
10893,CUST-079,PROD-008,2023-02-07 04:00:00,5,0.05,894.42,Customer_79,East,2021-07-04,Electronics,188.3
10894,CUST-081,PROD-018,2023-02-07 05:00:00,6,0.0,2342.28,Customer_81,North,2021-07-18,Furniture,390.38
10895,CUST-075,PROD-002,2023-02-07 06:00:00,4,0.2,1263.1,Customer_75,North,2021-06-06,Clothing,394.72
